,headline,word_count,pub_date,print_section,print_page,section,news_desk,year,is_trump,is_biden,is_coronavirus,is_covid,is_obama,is_clinton,is_iraq,is_afghanistan,is_china,is_iran,is_test
2240,Toiling to Bring Rwanda Genocide Suspects to Justice.,1359,2014-01-11T00:55:28+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2284,South Sudan: Army Says Its Soldiers Have Regained Control of Northern City.,214,2014-01-11T03:53:42+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
2299,New Clashes Erupt in Ukraine After Trial.,179,2014-01-11T04:54:56+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2314,"Ariel Sharon, Israeli Hawk Who Sought Peace on His Terms, Dies at 85.",4261,2014-01-11T12:55:57+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2343,"Defying Japan, Rancher Saves Fukushima’s Radioactive Cows.",1302,2014-01-11T18:09:07+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2452,Antigovernment Protesters Try to Shut Down Bangkok.,798,2014-01-12T17:09:12+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
2455,Negotiators Put Final Touches on Iran Accord.,1367,2014-01-12T18:02:26+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,True,False
2457,Praise and Criticism as Sharon’s Body Lies in State.,922,2014-01-12T18:47:34+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2463,"Senior Libyan Official Assassinated, First Since Qaddafi Era.",558,2014-01-12T19:49:01+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2467,Francis Looks to the Developing World in Appointing New Cardinals.,894,2014-01-12T20:56:32+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2470,Spanish Opera House to Lose Crumbling Facade by Star Architect.,468,2014-01-12T21:43:19+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2514,Syria Rebels Turn Against Most Radical Group Tied to Al Qaeda.,1286,2014-01-13T01:17:07+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2519,Clashes Between Militants and Army Spread in Iraq.,621,2014-01-13T01:32:58+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,True,False,False,False,False
2529,"Saving Relics, Afghans Defy the Taliban.",1393,2014-01-13T02:15:24+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2711,Tent City in Central African Republic Swells as Violence Grips Capital.,934,2014-01-13T20:55:28+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2807,Nigerian President Signs Ban on Same-Sex Relationships.,635,2014-01-14T01:52:42+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2819,Obama Fights a Push to Add Iran Sanctions.,1107,2014-01-14T02:16:25+0000,A,1,World,Foreign,2014,False,False,False,False,True,False,False,False,False,True,False
2834,Enemies of Mexican Drug Gangs Pose a Security Challenge.,753,2014-01-14T02:51:46+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
2836,Pope With the Humble Touch Is Firm in Reshaping the Vatican.,2110,2014-01-14T02:58:18+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2872,Kerry Urges Syrian Rebels to Go to Peace Meeting.,800,2014-01-14T07:44:41+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
2890,Scores Die in Ferry Accident as They Flee Violence in South Sudan.,925,2014-01-14T11:57:38+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2894,"From Hunger to Fame, With a Shoestring Menu.",1432,2014-01-14T12:27:31+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
2895,French Leader Brushes Aside Questions Over Affair.,849,2014-01-14T12:39:59+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
3078,Training Fighters of Future Across Gaza.,541,2014-01-15T01:25:51+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
3096,Arab Neighbors Take Split Paths in Constitutions.,1375,2014-01-15T02:26:55+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
3195,Benghazi Attack Called Avoidable in Senate Report.,1349,2014-01-15T16:43:04+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
3261,Video Shows U.S. Soldier Long Held by Afghans.,319,2014-01-15T20:23:45+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
3375,Chinese Activists Test New Leader and Are Crushed.,1386,2014-01-16T02:24:26+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
3390,Israel’s Efforts to Limit Use of Holocaust Terms Raise Free-Speech Questions.,1184,2014-01-16T03:05:24+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
3396,A Quandary for Mexico as Vigilantes Rise.,1165,2014-01-16T03:18:08+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
3425,Egypt’s Crackdown Belies Constitution as It Nears Approval.,1182,2014-01-16T07:46:03+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
3431,U.N. Panel Questions Vatican on Handling of Clergy Sexual Abuse.,778,2014-01-16T09:29:48+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
3512,"Let’s Cease the Insults, North Korea Says to South.",637,2014-01-16T17:43:58+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
3725,Syrian Rebels Say Cease-Fire Deals Prove Deceptive.,1231,2014-01-17T02:25:25+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
3769,"Facing Tough Race, a Gandhi Isn’t Nominated for Premier.",782,2014-01-17T07:45:43+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
3877,Taliban Attack Kills 16 at Restaurant Favored by Westerners.,998,2014-01-17T17:44:35+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
3902,A Top U.N. Rights Official Describes ‘Horror’ in South Sudan.,439,2014-01-17T19:06:14+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4027,"Sanctions Eased, Iran Gets Feelers From Old Trading Partners.",1216,2014-01-18T00:57:43+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,True,False
4155,Greek Prosecutors Focus on Corruption at the Top.,1014,2014-01-18T22:47:49+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4160,"Region Boiling, Israel Takes Up Castle Strategy.",1220,2014-01-19T00:27:34+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
4222,Olympics Security Worries U.S. Officials.,626,2014-01-19T18:55:28+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4271,Proposed Abortion Restrictions in Spain Face Backlash.,610,2014-01-20T01:03:35+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4280,Egypt Says Twitter Post by Liberal Was Crime.,638,2014-01-20T01:48:04+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4288,An Attack on Westerners Helps Bridge a Divide in Kabul.,1288,2014-01-20T02:16:22+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
4299,Iraq Again Uses Sunni Tribesmen in Militant War.,1499,2014-01-20T03:06:40+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,True,False,False,False,False
4303,"Common Gripes Greet Common Man Party, Now Running Delhi.",1061,2014-01-20T03:37:52+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
4360,Temporary Nuclear Deal With Iran Takes Effect.,814,2014-01-20T11:10:29+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,False,False,False,True,False
4364,"Venezuela May Meet New Reality, and New Price, at the Pump.",1315,2014-01-20T11:54:35+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4365,Police and Protesters in Ukraine Escalate Use of Force.,685,2014-01-20T11:57:08+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4367,"Talks Over Syria Are Set to Begin, but Iran Is Not Invited.",1474,2014-01-20T12:23:15+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,True,False
4376,Woman Chosen to Lead Central African Republic Out of Mayhem.,826,2014-01-20T14:49:03+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
4504,Hollande’s Romances Turn Into a Political Spectacle in France.,1578,2014-01-21T02:30:04+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4547,Peaceful Swiss Resort Takes On Troubles of Syrian War.,944,2014-01-21T11:52:06+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4586,Thai Leaders Declare State of Emergency in Bangkok.,587,2014-01-21T16:34:53+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4748,"For U.N. Chief, a Dance of Diplomacy Is Halted by a Misstep.",1377,2014-01-22T02:30:27+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4750,More Problems for American Couple Accused in Qatar.,850,2014-01-22T02:49:27+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4762,Photo Archive Is Said to Show Widespread Torture in Syria.,1346,2014-01-22T03:38:04+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4780,"Syrian Peace Talks Open With Vitriol, as Official Rails at Rebels.",1080,2014-01-22T08:54:04+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4784,Unrest Deepens in Ukraine as Protests Turn Deadly.,865,2014-01-22T09:32:06+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4808,"Europe, Facing Economic Pain, May Ease Climate Rules.",1187,2014-01-22T13:09:22+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
4904,Renowned Scholar in Egypt Charged With Espionage.,326,2014-01-22T20:50:41+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5103,South Sudan Cease-Fire Signed After More Than a Month of Fighting.,888,2014-01-23T13:55:28+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5121,"Amid Debate on Migrants, Norway Party Comes to Fore.",1232,2014-01-23T15:23:51+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5349,"Cuban Vendors, in Rare Move, Stage a Protest.",472,2014-01-24T01:59:57+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5413,Prolonged Fight Feared in Egypt After Bombings.,1373,2014-01-24T11:22:30+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5530,Erosion of Argentine Peso Sends a Shudder Through Latin America.,987,2014-01-24T18:50:44+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5579,"Kiev Truce Falls Apart, and Unrest Resurges.",641,2014-01-24T21:07:46+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5651,Writer Tells Africa What He Couldn’t Tell ‘Mum’.,1324,2014-01-25T01:37:30+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5659,Iran’s Message at Davos Has Eerie Echo.,1011,2014-01-25T02:06:54+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,True,False
5663,Kerry Presses Iranians to Prove Nuclear Work Is for Peaceful Purposes.,1072,2014-01-25T02:24:27+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,True,False
5667,Star Envoy’s Frankness Puts Kennedy Mystique to Test in Japan.,1238,2014-01-25T02:37:52+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
5735,Opposition Says No to Ukraine on Power Share.,1479,2014-01-25T18:57:13+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5789,"Holocaust Told in One Word, 6 Million Times.",1170,2014-01-26T01:46:06+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
5874,U.N. Inquiry Criticizes Qatar’s Justice System.,418,2014-01-27T00:49:07+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5878,"Militants Down Egyptian Helicopter, Killing 5 Soldiers.",1031,2014-01-27T01:25:16+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
5883,"Three Years After Uprising, Tunisia Approves Constitution.",455,2014-01-27T01:52:28+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5886,Syria Willing to Let Some Leave Area It Barricaded.,743,2014-01-27T01:58:45+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5890,Afghan Villagers Brought to Back Airstrike Report.,945,2014-01-27T02:10:51+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
5893,Afghanistan Exit Is Seen as Peril to C.I.A. Drone Mission.,1288,2014-01-27T02:21:58+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,True,False,False,False
5901,The Influential Minister Behind Argentina’s Economic Shift.,956,2014-01-27T02:36:25+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5907,"In South Korea, Spam Is the Stuff Gifts Are Made Of.",1129,2014-01-27T02:58:27+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
5952,Russians Debate Sticker Price of Sochi Games.,1376,2014-01-27T07:45:09+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
6001,Egypt’s Ruler Eyes Riskier Role: The Presidency.,1251,2014-01-27T15:49:02+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
6031,Spy Agencies Tap Data Streaming From Phone Apps.,2004,2014-01-27T17:33:18+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
6134,"As Gunmen Kill 45 in Nigeria, Suspicion Falls on Militants.",412,2014-01-27T23:41:47+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
6143,Lebanese Cringe as a Breakdown in Government Wafts Uphill.,1084,2014-01-28T00:49:52+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
6149,Former Exit Port for a Wave of Cubans Hopes to Attract Global Shipping.,895,2014-01-28T01:13:08+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
