entity_type,name,surname,full_count,surname_count,index_used,error
historical_figure,Maud Menten,Menten,3421,65327,v4_olmo-mix-1124_llama,
historical_figure,Louise Nevelson,Nevelson,28023,57633,v4_olmo-mix-1124_llama,
historical_figure,Grazia Deledda,Deledda,9661,21118,v4_olmo-mix-1124_llama,
historical_figure,René Magritte,Magritte,85240,641969,v4_olmo-mix-1124_llama,
historical_figure,Alfred Jarry,Jarry,52966,303139,v4_olmo-mix-1124_llama,
historical_figure,Franklin Delano Roosevelt,Roosevelt,804489,22162580,v4_olmo-mix-1124_llama,
historical_figure,Douglas Shearer,Shearer,3389,1217588,v4_olmo-mix-1124_llama,
historical_figure,Nikola Tesla,Tesla,1226702,28300177,v4_olmo-mix-1124_llama,
historical_figure,Dmitri Mendeleev,Mendeleev,74289,436724,v4_olmo-mix-1124_llama,
historical_figure,Ernest Rutherford,Rutherford,207980,3386732,v4_olmo-mix-1124_llama,
historical_figure,Erwin Schrödinger,Schrödinger,166025,2215954,v4_olmo-mix-1124_llama,
historical_figure,Jean-Paul Sartre,Sartre,438550,2497098,v4_olmo-mix-1124_llama,
historical_figure,Max Weber,Weber,701965,8469563,v4_olmo-mix-1124_llama,
historical_figure,John F. Kennedy,Kennedy,3978424,44477681,v4_olmo-mix-1124_llama,
historical_figure,Yevgeny Chernyaev,Chernyaev,87,10056,v4_olmo-mix-1124_llama,
historical_figure,Ayrton Senna,Senna,216864,1491360,v4_olmo-mix-1124_llama,
historical_figure,Tibor Sekelj,Sekelj,873,4093,v4_olmo-mix-1124_llama,
historical_figure,Nelson Rockefeller,Rockefeller,303652,6134196,v4_olmo-mix-1124_llama,
historical_figure,Leopold Figl,Figl,2002,9735,v4_olmo-mix-1124_llama,
historical_figure,Mary Kenneth Keller,Keller,1894,6780095,v4_olmo-mix-1124_llama,
historical_figure,L. L. Zamenhof,Zamenhof,10169,158666,v4_olmo-mix-1124_llama,
historical_figure,Sylvia de Arruda Botelho Bittencourt,Bittencourt,25,51778,v4_olmo-mix-1124_llama,
historical_figure,Assis Chateaubriand,Chateaubriand,3746,213032,v4_olmo-mix-1124_llama,
historical_figure,Alexander Grant Dexter,Dexter,195,8361992,v4_olmo-mix-1124_llama,
historical_figure,Alberto Lleras Camargo,Camargo,2392,290461,v4_olmo-mix-1124_llama,
historical_figure,Roberto Raviola,Raviola,507,6010,v4_olmo-mix-1124_llama,
historical_figure,Pedro Beltrán,Beltrán,621,152335,v4_olmo-mix-1124_llama,
historical_figure,Edmond Privat,Privat,479,1275784,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Ostwald,Ostwald,28272,201709,v4_olmo-mix-1124_llama,
historical_figure,Rudolf Diesel,Diesel,69737,6285121,v4_olmo-mix-1124_llama,
historical_figure,Nina Teplyakova,Teplyakova,5,526,v4_olmo-mix-1124_llama,
historical_figure,Amata Kabua,Kabua,2011,9702,v4_olmo-mix-1124_llama,
historical_figure,Ferdinand Peeters,Peeters,171,324981,v4_olmo-mix-1124_llama,
historical_figure,Leopold III of Belgium,Belgium,4593,20542415,v4_olmo-mix-1124_llama,
historical_figure,Baudouin I of Belgium,Belgium,1248,20542415,v4_olmo-mix-1124_llama,
historical_figure,Franz Jonas,Jonas,898,6546019,v4_olmo-mix-1124_llama,
historical_figure,René de Saussure,Saussure,497,648333,v4_olmo-mix-1124_llama,
historical_figure,Adolf Tobler,Tobler,203,302740,v4_olmo-mix-1124_llama,
historical_figure,Richard Strauss,Strauss,281054,5813255,v4_olmo-mix-1124_llama,
historical_figure,Alberto Bayo,Bayo,3147,127689,v4_olmo-mix-1124_llama,
historical_figure,Klara Dan von Neumann,Neumann,194,4295535,v4_olmo-mix-1124_llama,
historical_figure,Giovanni Schiaparelli,Schiaparelli,34323,243546,v4_olmo-mix-1124_llama,
historical_figure,Veikko Iivanainen,Iivanainen,0,2656,v4_olmo-mix-1124_llama,
historical_figure,Eino Kirjonen,Kirjonen,66,951,v4_olmo-mix-1124_llama,
historical_figure,Olavi Kuronen,Kuronen,19,5412,v4_olmo-mix-1124_llama,
historical_figure,Aloys Van de Vyvere,Vyvere,21,596,v4_olmo-mix-1124_llama,
historical_figure,Gaston Eyskens,Eyskens,1861,6921,v4_olmo-mix-1124_llama,
historical_figure,Ivan Cankar,Cankar,3508,17193,v4_olmo-mix-1124_llama,
historical_figure,Émile Durkheim,Durkheim,71676,1321293,v4_olmo-mix-1124_llama,
historical_figure,Robert Schuman,Schuman,68977,488055,v4_olmo-mix-1124_llama,
historical_figure,DeForest Kelley,Kelley,54978,5181793,v4_olmo-mix-1124_llama,
historical_figure,Humphrey Bogart,Bogart,691224,1920569,v4_olmo-mix-1124_llama,
historical_figure,Beatrice Helen Worsley,Worsley,36,341542,v4_olmo-mix-1124_llama,
historical_figure,Prince Emmanuel,Emmanuel,10875,4976063,v4_olmo-mix-1124_llama,
historical_figure,Sauli Pälli,Pälli,2,751,v4_olmo-mix-1124_llama,
historical_figure,Niilo Toppila,Toppila,0,2501,v4_olmo-mix-1124_llama,
historical_figure,Vsevolod Solovyov,Solovyov,299,87416,v4_olmo-mix-1124_llama,
historical_figure,Harry Warner Frantz,Frantz,135,733272,v4_olmo-mix-1124_llama,
historical_figure,Soong Ching-ling,Ching-ling,5610,10203,v4_olmo-mix-1124_llama,
historical_figure,George I of Greece,Greece,10493,54778504,v4_olmo-mix-1124_llama,
historical_figure,Mary Anderson,Anderson,37438,38235915,v4_olmo-mix-1124_llama,
historical_figure,Hertha Ayrton,Ayrton,4548,381015,v4_olmo-mix-1124_llama,
historical_figure,Joseph Gallieni,Gallieni,3131,23169,v4_olmo-mix-1124_llama,
historical_figure,A. Tóth Sándor,Sándor,0,166444,v4_olmo-mix-1124_llama,
historical_figure,Andreas Paul Weber,Weber,45,8469563,v4_olmo-mix-1124_llama,
historical_figure,Alfonso XIII of Spain,Spain,11179,74199271,v4_olmo-mix-1124_llama,
historical_figure,Ric Berger,Berger,363,6413117,v4_olmo-mix-1124_llama,
historical_figure,Marcellin Berthelot,Berthelot,9784,121711,v4_olmo-mix-1124_llama,
historical_figure,Émile Boirac,Boirac,1330,4073,v4_olmo-mix-1124_llama,
historical_figure,Maurice de Broglie,Broglie,1103,690432,v4_olmo-mix-1124_llama,
historical_figure,Charles Roden Buxton,Buxton,303,892251,v4_olmo-mix-1124_llama,
historical_figure,Arnold Gesell,Gesell,5543,174679,v4_olmo-mix-1124_llama,
historical_figure,Géza Lakatos,Lakatos,1071,303480,v4_olmo-mix-1124_llama,
historical_figure,Franz Mehring,Mehring,10539,74889,v4_olmo-mix-1124_llama,
historical_figure,Princess Elizabeth of Greece and Denmark,Denmark,31,20903672,v4_olmo-mix-1124_llama,
historical_figure,Edwin Mattison McMillan,McMillan,1318,1804149,v4_olmo-mix-1124_llama,
historical_figure,Frederick Keeping,Keeping,35,16385047,v4_olmo-mix-1124_llama,
historical_figure,Lajos Veress,Veress,61,25139,v4_olmo-mix-1124_llama,
historical_figure,George Mikes,Mikes,7492,398570,v4_olmo-mix-1124_llama,
historical_figure,Eugène Joseph Delporte,Delporte,540,21753,v4_olmo-mix-1124_llama,
historical_figure,Li Zongren,Zongren,9921,14990,v4_olmo-mix-1124_llama,
historical_figure,Hein Hoop,Hoop,0,1600781,v4_olmo-mix-1124_llama,
historical_figure,Hermann Janssen,Janssen,59,1306619,v4_olmo-mix-1124_llama,
historical_figure,Ernest Drezen,Drezen,28,22311,v4_olmo-mix-1124_llama,
historical_figure,Gustave Eiffel,Eiffel,110961,3731416,v4_olmo-mix-1124_llama,
historical_figure,Katharine Burr Blodgett,Blodgett,991,219900,v4_olmo-mix-1124_llama,
historical_figure,Karl May,May,66758,394035325,v4_olmo-mix-1124_llama,
historical_figure,George Edward Luckman Gauntlett,Gauntlett,12,52074,v4_olmo-mix-1124_llama,
historical_figure,Maurice Genevoix,Genevoix,1548,2698,v4_olmo-mix-1124_llama,
historical_figure,Alexander Gode,Gode,2790,467971,v4_olmo-mix-1124_llama,
historical_figure,Stanley Bruce,Bruce,9330,41621541,v4_olmo-mix-1124_llama,
historical_figure,Selena Quintanilla,Quintanilla,28616,239067,v4_olmo-mix-1124_llama,
historical_figure,Ethel Grey Terry,Terry,396,25927049,v4_olmo-mix-1124_llama,
historical_figure,Ken Johnson,Johnson,43782,79719860,v4_olmo-mix-1124_llama,
historical_figure,Rosario María Gutiérrez Eskildsen,Eskildsen,58,18686,v4_olmo-mix-1124_llama,
historical_figure,Mieczysław Palus,Palus,2,96337,v4_olmo-mix-1124_llama,
historical_figure,La Jana,Jana,704,1909478,v4_olmo-mix-1124_llama,
historical_figure,Tomasz Jasiński,Jasiński,141,4635,v4_olmo-mix-1124_llama,
historical_figure,Johannes Waldemar Karsch,Karsch,2,53672,v4_olmo-mix-1124_llama,
historical_figure,Lorie Tarshis,Tarshis,1555,22353,v4_olmo-mix-1124_llama,
historical_figure,David Lindsay,Lindsay,67329,9236117,v4_olmo-mix-1124_llama,
historical_figure,Pyotr Yakubovich,Yakubovich,22,14236,v4_olmo-mix-1124_llama,
historical_figure,Theodore Wharton,Wharton,453,2726619,v4_olmo-mix-1124_llama,
historical_figure,Joseph Gredt,Gredt,55,1090,v4_olmo-mix-1124_llama,
historical_figure,Ulla Jacobsson,Jacobsson,1896,68488,v4_olmo-mix-1124_llama,
historical_figure,Reinhard Baumeister,Baumeister,178,459732,v4_olmo-mix-1124_llama,
historical_figure,Yin Changheng,Changheng,374,2553,v4_olmo-mix-1124_llama,
historical_figure,Rudolf Paszek,Paszek,2,20655,v4_olmo-mix-1124_llama,
historical_figure,Graham Chapman,Chapman,101549,7723829,v4_olmo-mix-1124_llama,
historical_figure,Zdeněk Fiala,Fiala,4,139829,v4_olmo-mix-1124_llama,
historical_figure,Theodor Mommsen,Mommsen,24469,185880,v4_olmo-mix-1124_llama,
historical_figure,A. L. Abdul Majeed,Majeed,4,247226,v4_olmo-mix-1124_llama,
historical_figure,Zoltán Gábor Szabó,Szabó,0,146485,v4_olmo-mix-1124_llama,
historical_figure,Pieter Helbert Damsté,Damsté,2,8836,v4_olmo-mix-1124_llama,
historical_figure,Miklós Bánffy,Bánffy,1662,10868,v4_olmo-mix-1124_llama,
historical_figure,Paul von Klenau,Klenau,390,8378,v4_olmo-mix-1124_llama,
historical_figure,Hermann Hesse,Hesse,157012,1662937,v4_olmo-mix-1124_llama,
historical_figure,Richard Thoma,Thoma,452,443366,v4_olmo-mix-1124_llama,
historical_figure,Nikolai Simonov,Simonov,364,128543,v4_olmo-mix-1124_llama,
historical_figure,Higinio Uriarte,Uriarte,53,55658,v4_olmo-mix-1124_llama,
historical_figure,Melvil Dewey,Dewey,28149,5006974,v4_olmo-mix-1124_llama,
historical_figure,Charles Samuel Franklin,Franklin,324,27151972,v4_olmo-mix-1124_llama,
historical_figure,Werner Wolfgang Rogosinski,Rogosinski,6,887,v4_olmo-mix-1124_llama,
historical_figure,István Lichteneckert,Lichteneckert,1,6,v4_olmo-mix-1124_llama,
historical_figure,Henri Jobier,Jobier,2,18,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Paulsen,Paulsen,2737,796656,v4_olmo-mix-1124_llama,
historical_figure,Adolf Eichmann,Eichmann,319946,1477590,v4_olmo-mix-1124_llama,
historical_figure,James Krüss,Krüss,354,4633,v4_olmo-mix-1124_llama,
historical_figure,Abdus Salam,Salam,95825,4382687,v4_olmo-mix-1124_llama,
historical_figure,Max Brod,Brod,43047,2135701,v4_olmo-mix-1124_llama,
historical_figure,Galina Ulanova,Ulanova,5815,18192,v4_olmo-mix-1124_llama,
historical_figure,Frank Lloyd,Lloyd,594558,13809655,v4_olmo-mix-1124_llama,
historical_figure,Charles Oman,Oman,10882,5015520,v4_olmo-mix-1124_llama,
historical_figure,Desmond Llewelyn,Llewelyn,20675,315475,v4_olmo-mix-1124_llama,
historical_figure,Kenneth John Conant,Conant,188,466891,v4_olmo-mix-1124_llama,
historical_figure,Baron Karl,Karl,19284,24081671,v4_olmo-mix-1124_llama,
historical_figure,Victor Westerholm,Westerholm,197,16133,v4_olmo-mix-1124_llama,
historical_figure,Alexandre Léonard,Léonard,11,74513,v4_olmo-mix-1124_llama,
historical_figure,Fred Keenor,Keenor,923,5045,v4_olmo-mix-1124_llama,
historical_figure,Auguste Rodin,Rodin,105298,1076109,v4_olmo-mix-1124_llama,
historical_figure,"Joseph, Prince de Caraman-Chimay",Caraman-Chimay,8,1701,v4_olmo-mix-1124_llama,
historical_figure,Benon Liberski,Liberski,25,5411,v4_olmo-mix-1124_llama,
historical_figure,Miloš Crnjanski,Crnjanski,1774,9789,v4_olmo-mix-1124_llama,
historical_figure,Mark Robson,Robson,33523,1705907,v4_olmo-mix-1124_llama,
historical_figure,Hans Ludendorff,Ludendorff,415,367503,v4_olmo-mix-1124_llama,
historical_figure,Martyn Lloyd-Jones,Lloyd-Jones,33747,140310,v4_olmo-mix-1124_llama,
historical_figure,Paul Hymans,Hymans,1368,27626,v4_olmo-mix-1124_llama,
historical_figure,María Silva Cruz,Cruz,113,23436795,v4_olmo-mix-1124_llama,
historical_figure,Alexander Francis Chamberlain,Chamberlain,188,4614404,v4_olmo-mix-1124_llama,
historical_figure,George Hubbard Blakeslee,Blakeslee,58,185517,v4_olmo-mix-1124_llama,
historical_figure,Nina Bari,Bari,232,1491027,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Baehrens,Baehrens,5,4185,v4_olmo-mix-1124_llama,
historical_figure,Lucien Mérignac,Mérignac,11,5562,v4_olmo-mix-1124_llama,
historical_figure,Nedo Nadi,Nadi,1205,702536,v4_olmo-mix-1124_llama,
historical_figure,Allan Bé,Bé,3,1529164,v4_olmo-mix-1124_llama,
historical_figure,Mark W. Clark,Clark,8505,40933209,v4_olmo-mix-1124_llama,
historical_figure,Louisa Margaret Dunkley,Dunkley,9,120512,v4_olmo-mix-1124_llama,
historical_figure,Albert Camus,Camus,547943,2191467,v4_olmo-mix-1124_llama,
historical_figure,Natalie Clifford Barney,Barney,6044,7174163,v4_olmo-mix-1124_llama,
historical_figure,João Goulart,Goulart,24864,170602,v4_olmo-mix-1124_llama,
historical_figure,William McKinley,McKinley,481594,3149964,v4_olmo-mix-1124_llama,
historical_figure,Grover Cleveland,Cleveland,603264,20904021,v4_olmo-mix-1124_llama,
historical_figure,Nikita Khrushchev,Khrushchev,564506,2498748,v4_olmo-mix-1124_llama,
historical_figure,Arthur Conan Doyle,Doyle,937838,8397768,v4_olmo-mix-1124_llama,
historical_figure,Bill Hicks,Hicks,313612,5748585,v4_olmo-mix-1124_llama,
historical_figure,Emīlija Benjamiņa,Benjamiņa,24,85,v4_olmo-mix-1124_llama,
historical_figure,Sándor Márai,Márai,7255,21157,v4_olmo-mix-1124_llama,
historical_figure,Thomas Mann,Mann,389220,37294748,v4_olmo-mix-1124_llama,
historical_figure,Robert Koch,Koch,227121,11751328,v4_olmo-mix-1124_llama,
historical_figure,Mary Fergusson,Fergusson,118,302009,v4_olmo-mix-1124_llama,
historical_figure,Samuel Beckett,Beckett,498111,4756497,v4_olmo-mix-1124_llama,
historical_figure,Jackson Pollock,Pollock,615107,2884384,v4_olmo-mix-1124_llama,
historical_figure,Helen Keller,Keller,625917,6780095,v4_olmo-mix-1124_llama,
historical_figure,William Faulkner,Faulkner,588794,3394221,v4_olmo-mix-1124_llama,
historical_figure,Ernie Pyle,Pyle,66329,1229795,v4_olmo-mix-1124_llama,
historical_figure,Ernest Payne,Payne,471,6210260,v4_olmo-mix-1124_llama,
historical_figure,Wilfried Dietrich,Dietrich,246,2434707,v4_olmo-mix-1124_llama,
historical_figure,Jean Françaix,Françaix,2412,6839,v4_olmo-mix-1124_llama,
historical_figure,Muhammad Jamalul Alam II,II,371,191309107,v4_olmo-mix-1124_llama,
historical_figure,José María Oriol,Oriol,96,186747,v4_olmo-mix-1124_llama,
historical_figure,Jakob Dugandžić,Dugandžić,0,267,v4_olmo-mix-1124_llama,
historical_figure,Konstantin Rokossovsky,Rokossovsky,6940,28748,v4_olmo-mix-1124_llama,
historical_figure,Frank Sinatra,Sinatra,1680576,4060783,v4_olmo-mix-1124_llama,
historical_figure,Germán Valdés,Valdés,1211,265676,v4_olmo-mix-1124_llama,
historical_figure,Jorge Ibargüengoitia,Ibargüengoitia,1911,4700,v4_olmo-mix-1124_llama,
historical_figure,Boris Stechkin,Stechkin,427,10901,v4_olmo-mix-1124_llama,
historical_figure,Federico García Lorca,Lorca,64116,817522,v4_olmo-mix-1124_llama,
historical_figure,Henryk Sienkiewicz,Sienkiewicz,26497,170779,v4_olmo-mix-1124_llama,
historical_figure,Carl Jung,Jung,1060896,20787215,v4_olmo-mix-1124_llama,
historical_figure,David Hilbert,Hilbert,136770,4479395,v4_olmo-mix-1124_llama,
historical_figure,Beatrice Hicks,Hicks,237,5748585,v4_olmo-mix-1124_llama,
historical_figure,Amanda Jones,Jones,20298,79009195,v4_olmo-mix-1124_llama,
historical_figure,Zeno Colò,Colò,300,7314,v4_olmo-mix-1124_llama,
historical_figure,Emiliano Zapata,Zapata,121525,1072824,v4_olmo-mix-1124_llama,
historical_figure,Rita Hayworth,Hayworth,241424,637186,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Böll,Böll,54683,99385,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Himmler,Himmler,421517,1845657,v4_olmo-mix-1124_llama,
historical_figure,Enrique González Martínez,Martínez,888,1288282,v4_olmo-mix-1124_llama,
historical_figure,Léonhard Quaglia,Quaglia,4,67154,v4_olmo-mix-1124_llama,
historical_figure,Ludwik Hirszfeld,Hirszfeld,2218,8051,v4_olmo-mix-1124_llama,
historical_figure,Pius X,X,329859,619082928,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Georg Erbshäuser,Erbshäuser,3,48,v4_olmo-mix-1124_llama,
historical_figure,Konrad Dreher,Dreher,18,586105,v4_olmo-mix-1124_llama,
historical_figure,Clementina de Jesus,Jesus,1840,250615067,v4_olmo-mix-1124_llama,
historical_figure,Bence Szabolcsi,Szabolcsi,793,9403,v4_olmo-mix-1124_llama,
historical_figure,Gusztáv Oláh,Oláh,191,15575,v4_olmo-mix-1124_llama,
historical_figure,Carl Merz,Merz,169,596070,v4_olmo-mix-1124_llama,
historical_figure,Anton von Henle,Henle,0,320077,v4_olmo-mix-1124_llama,
historical_figure,Reinaldo Gorno,Gorno,182,60972,v4_olmo-mix-1124_llama,
historical_figure,Carl Orff,Orff,67661,269452,v4_olmo-mix-1124_llama,
historical_figure,Philipp von Ferrary,Ferrary,557,11753,v4_olmo-mix-1124_llama,
historical_figure,Django Reinhardt,Reinhardt,173636,1476210,v4_olmo-mix-1124_llama,
historical_figure,Adolf Loos,Loos,41045,1263250,v4_olmo-mix-1124_llama,
historical_figure,Karl Kraus,Kraus,46108,1257785,v4_olmo-mix-1124_llama,
historical_figure,Arthur Schnitzler,Schnitzler,40299,187831,v4_olmo-mix-1124_llama,
historical_figure,Bruno Kreisky,Kreisky,17362,45157,v4_olmo-mix-1124_llama,
historical_figure,Franz Josef Strauß,Strauß,3889,34769,v4_olmo-mix-1124_llama,
historical_figure,Hans Weigel,Weigel,1045,810250,v4_olmo-mix-1124_llama,
historical_figure,Max Joseph von Pettenkofer,Pettenkofer,551,19119,v4_olmo-mix-1124_llama,
historical_figure,Franz Stuck,Stuck,2218,3004921,v4_olmo-mix-1124_llama,
historical_figure,Koloman Moser,Moser,7687,1323785,v4_olmo-mix-1124_llama,
historical_figure,Benjamin I. Schwartz,Schwartz,822,8278734,v4_olmo-mix-1124_llama,
historical_figure,Hermann Gmeiner,Gmeiner,4661,14871,v4_olmo-mix-1124_llama,
historical_figure,Attila Zoller,Zoller,1642,232684,v4_olmo-mix-1124_llama,
historical_figure,Carlo Tagliavini,Tagliavini,404,23051,v4_olmo-mix-1124_llama,
historical_figure,Pierre Jaccoud,Jaccoud,14,6320,v4_olmo-mix-1124_llama,
historical_figure,Joseph Freinademetz,Freinademetz,442,1687,v4_olmo-mix-1124_llama,
historical_figure,Helmut Qualtinger,Qualtinger,920,1784,v4_olmo-mix-1124_llama,
historical_figure,Franz Jägerstätter,Jägerstätter,9266,19135,v4_olmo-mix-1124_llama,
historical_figure,Rupert Mayer,Mayer,3093,5979124,v4_olmo-mix-1124_llama,
historical_figure,Alfred Polgar,Polgar,2774,219310,v4_olmo-mix-1124_llama,
historical_figure,Roy Black,Black,34104,241876916,v4_olmo-mix-1124_llama,
historical_figure,Seth Bullock,Bullock,27922,3546322,v4_olmo-mix-1124_llama,
historical_figure,Beppo Brem,Brem,68,1640603,v4_olmo-mix-1124_llama,
historical_figure,Gustav Pick,Pick,90,35946081,v4_olmo-mix-1124_llama,
historical_figure,Jean Sibelius,Sibelius,59776,794801,v4_olmo-mix-1124_llama,
historical_figure,Eduardo López Ochoa,Ochoa,394,752317,v4_olmo-mix-1124_llama,
historical_figure,Charles Ericksen,Ericksen,316,91319,v4_olmo-mix-1124_llama,
historical_figure,Papa Eftim II,II,19,191309107,v4_olmo-mix-1124_llama,
historical_figure,Edgar Degas,Degas,135985,737216,v4_olmo-mix-1124_llama,
historical_figure,Bjørnstjerne Bjørnson,Bjørnson,9549,171477,v4_olmo-mix-1124_llama,
historical_figure,Ivan Bunin,Bunin,12957,86772,v4_olmo-mix-1124_llama,
historical_figure,Nikolai Essen,Essen,58,866873,v4_olmo-mix-1124_llama,
historical_figure,Benny Goodman,Goodman,297724,6984218,v4_olmo-mix-1124_llama,
historical_figure,Willoughby Hamilton,Hamilton,284,26696496,v4_olmo-mix-1124_llama,
historical_figure,Stanley Bacon,Bacon,314,10227754,v4_olmo-mix-1124_llama,
historical_figure,David Oistrakh,Oistrakh,17565,40324,v4_olmo-mix-1124_llama,
historical_figure,Erich Maria Remarque,Remarque,68986,179481,v4_olmo-mix-1124_llama,
historical_figure,Gaston Castel,Castel,54,1080250,v4_olmo-mix-1124_llama,
historical_figure,Paul Dirac,Dirac,151107,3526559,v4_olmo-mix-1124_llama,
historical_figure,André Gide,Gide,52427,4803002,v4_olmo-mix-1124_llama,
